,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,CuOx,Mixture,Sulfides,ANDE_LOWER,ANDE_UPPER,ANLT,ANLT_ANDE,BX,VLCL_BOTTOM,VLCL_TOP,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out,DTT_Fe_Conc_Grade
45,-0.928680628,-0.082104072,-0.489033389,2.552115583,3.070360517,-1.885133713,0.041719343,-0.191223459,-1.72156767,-1.17989418,0.006257822,0.305240929,2.735721318,-1.064935065,-0.790619765,-0.937634409,-1.381226161,-1.166666667,0.005838198,0.73828125,0,-4.24E-16,-2.144367476,-0.7,-1.703920596,0.140401146,0.333333333,0.333333333,0.333333333,1,1,0,0.818181818,-0.2,0,0,1.578947368,3.185840708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,70
46,-0.928680628,-0.082104072,-0.502852901,2.69246646,3.268736813,-1.885133713,0.039190898,1.570681303,-1.72156767,-1.121693122,0.01126408,0.36859282,2.675872134,-1.038961039,-0.830820771,-0.923870968,-1.381226161,-1.19047619,0.025854879,0.23828125,0,-4.24E-16,-2.144367476,-0.666666667,-1.680456576,0.140401146,0.333333333,0.333333333,0.333333333,2.25,2.25,0,0.818181818,-0.2,0,0,1.578947368,0.353982301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,70.07
47,-0.928680628,-0.082104072,-0.516672413,1.998968008,2.214842675,-1.33834539,0.049304678,-0.762652031,-1.72156767,-0.698412698,0.018773467,0.241889038,2.026080995,-0.805194805,-0.58961474,-0.87483871,-1.364651111,-1.333333333,0.022518766,-0.359375,0,-4.24E-16,-0.141724393,-0.566666667,-1.328496278,0.140401146,0.333333333,0.333333333,0.666666667,0.375,0.375,0.333333333,0.363636364,-0.2,0,0,0.921052632,-0.247787611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.85
48,-0.928680628,-0.082104072,-0.544311438,0.114551084,-0.002385102,0.941878257,0.059418458,0.261157493,-1,0.883597884,0.095118899,0.581685544,-0.70133181,0.974025974,1.648241206,1.393548387,-0.353573031,0.452380952,0.015846539,-0.1015625,0,-4.24E-16,4.836274125,1.5,2.16764268,0.140401146,0.666666667,0.333333333,0.666666667,0.125,0.125,0.333333333,-0.518181818,-0.2,0.333333333,0,-0.355263158,-0.07079646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.48
49,-0.928680628,-0.082104072,-0.55813095,-0.304437564,0.060544904,0.604498227,0.056890013,0.475443208,-1,0.841269841,0.209011264,0.800537531,-0.308037174,0.61038961,1.172529313,0.894623656,-0.635348889,0.095238095,0.025854879,0.2265625,0,-4.24E-16,5.236802742,0.3,0.173200993,0.140401146,0.666666667,0.333333333,0.666666667,-0.25,-0.25,0.333333333,-0.518181818,-0.2,0.333333333,0,-0.355263158,-0.17699115,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.76
50,-0.928680628,-0.082104072,-0.571950462,0.098039216,0.105036235,0.73828686,0.036662453,-0.857890126,-1.72156767,0.275132275,0.090112641,0,-0.538884026,1.233766234,1.340033501,0.860215054,-0.353573031,-0.119047619,0.005838198,0.546875,0,-4.24E-16,1.746481941,0.966666667,0.665945409,0.140401146,0.333333333,0.333333333,0.666666667,-0.25,-0.25,0.333333333,-0.527272727,-0.2,0.333333333,0,-0.368421053,-0.283185841,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.53
51,-0.928680628,-0.082104072,-0.585769974,2.316821465,3.342353912,-1.722260596,0.021491783,4.380205112,-1.72156767,-0.846560847,0.021276596,2.560952198,2.128679596,-0.948051948,-0.743718593,-0.744946237,-1.33150101,-0.761904762,0.005838198,0.34765625,0,-4.24E-16,-1.343310243,-0.633333333,-1.563136476,0.140401146,0.333333333,0,0.666666667,3.5,3.5,0.333333333,0.636363636,-0.2,0,0,1.315789474,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.56
52,-0.928680628,-0.082104072,-0.599589487,-0.382868937,-0.288230438,1.052399301,0.039190898,-0.762652031,-2.44313534,0.746031746,0.255319149,-0.04031484,-1.487921083,1.701298701,2.532663317,2.055913978,-1,-0.142857143,0.015846539,-0.55859375,0,-4.24E-16,3.634688276,0.2,0.924049628,0.140401146,0.333333333,0,0.666666667,-0.25,-0.25,0.333333333,-0.490909091,-0.2,0.333333333,0,-0.315789474,-0.247787611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.48
53,-0.928680628,-0.082104072,-0.627228511,2.273477812,2.609164297,-1.920035096,0.036662453,0.046871779,-1,-0.947089947,0.015018773,0.781339988,2.308227148,-1.038961039,-0.871021776,-0.747526882,-1.364651111,-1.119047619,0.005838198,1.70703125,0,-4.24E-16,-2.029930728,-0.7,-1.891632754,0.570200573,0.333333333,0,0.666666667,0.25,0.25,0.333333333,0.363636364,-0.2,0.333333333,0,0.921052632,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.56
54,-0.928680628,-0.082104072,-0.641048023,0.948400413,1.216769104,-0.762472581,0.041719343,-0.715032983,-1.72156767,0.671957672,0.065081352,0.007679017,0.675199418,-0.194805195,-0.113902848,-0.189247312,-1.281775858,-0.071428571,0.022518766,0.69921875,0,-4.24E-16,0.65933284,-0.333333333,-1.04692804,0.140401146,0.333333333,0,0.666666667,0.125,0.125,0.333333333,-0.181818182,-0.2,0.333333333,0,0.131578947,-0.07079646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,68.38
55,-0.928680628,-0.082104072,-0.654867536,1.807017544,2.364140905,-1.349979184,0.044247788,0.189728922,0.44313534,-0.354497354,0.020025031,0.733346132,1.692635543,-0.207792208,-0.743718593,-0.537634409,-1.314925959,-0.333333333,0.005838198,0.6171875,0,-4.24E-16,-1.228873495,-0.5,-1.305032258,0.140401146,0.666666667,0,0.666666667,2.25,2.25,0,0.909090909,-0.2,0,0,1.710526316,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,68.53
56,-0.928680628,-0.082104072,-0.668687048,2.085655315,2.862810751,-1.547753684,0.069532238,-0.357890126,-0.27843233,-0.608465608,0.017521902,0.3820311,2.017531112,-0.675324675,-0.804020101,-0.690752688,-1.281775858,-0.166666667,0.005838198,0.89453125,0,-4.24E-16,-1.343310243,-0.566666667,-1.563136476,0.140401146,0.333333333,0,0.333333333,-0.125,-0.125,0,1,-0.2,0,0,1.842105263,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,68.53
57,-0.928680628,-0.082104072,-0.677324243,1.324045408,1.549766077,-0.948613287,0.034134008,-1.238842507,-0.27843233,-0.507936508,0.04505632,-0.159339605,1.196742305,-0.597402597,0.100502513,-0.055913978,-1.34807606,-0.428571429,0.015846539,-0.4296875,0,-4.24E-16,-1,-0.466666667,-1.164248139,0.140401146,0.333333333,0,0.333333333,-0.125,-0.125,0,1,-0.2,0,0,1.842105263,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,70.15
58,-0.928680628,-0.082104072,-0.684233999,1.324045408,1.549766077,-0.948613287,0.034134008,-1.238842507,-0.27843233,-0.507936508,0.04505632,-0.159339605,1.196742305,-0.597402597,0.100502513,-0.055913978,-1.34807606,-0.428571429,0.015846539,-0.4296875,0,-4.24E-16,-1,-0.466666667,-1.164248139,0.140401146,0,0,1,-0.25,-0.25,0.333333333,-0.509090909,-0.2,0,0,-0.342105263,-0.318584071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.15
59,-0.928680628,-0.082104072,-0.710145585,1.012383901,1.656637006,-0.954430184,0.044247788,-1.07217584,-1,0.158730159,0.043804756,0.011518526,0.871846736,0.12987013,-0.328308208,-0.043010753,-1.364651111,-0.380952381,0.005838198,0.30078125,0,-4.24E-16,-0.599471384,-0.466666667,-1.281568238,0.140401146,0,0.333333333,0.333333333,-0.125,-0.125,0.333333333,0.818181818,-0.2,0,0,1.578947368,1.061946903,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,70.3
60,-0.928680628,-0.082104072,-0.723965097,0.498452012,0.655123383,-0.739204993,0.049304678,-0.905509173,-1.72156767,0.571428571,0.02252816,-0.087348819,0.401603149,0.038961039,-0.314907873,0.129032258,-1.314925959,-0.523809524,0.059216013,0.1640625,0,-4.24E-16,0.087149102,-0.333333333,-1.164248139,0.140401146,0,0.333333333,0.666666667,-0.25,-0.25,0.333333333,0.818181818,-0.2,0,0,1.578947368,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.41
61,-0.928680628,-0.082104072,-0.737784609,0.24871001,0.377258967,-0.256402537,0.082174463,-1.000747269,-2.44313534,0.608465608,0.03379224,-0.041274717,0.068157696,0.441558442,0.180904523,0.602150538,-1.149175454,0.095238095,0.012510425,0.2578125,0,-4.24E-16,1.460390072,-0.2,-1.093856079,0.140401146,0,0,0.666666667,-0.25,-0.25,0.333333333,0.636363636,1.3,0,0,0.921052632,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,68.53
62,-0.928680628,-0.082104072,-0.751604122,-0.069143447,0.046692964,0.179864742,0.069532238,-0.476937745,-2.44313534,0.798941799,0.075093867,0.362833557,-0.479034842,1.415584416,0.442211055,0.550537634,-1.01657505,-0.214285714,0.04587156,0.40625,0,-4.24E-16,3.119722912,0.233333333,-0.507255583,0.140401146,0,0,0.666666667,-0.25,-0.25,0.333333333,-0.090909091,-0.2,0,0,0.263157895,-0.247787611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,66.61
63,-0.928680628,-0.082104072,-0.765423634,-0.347781218,-0.144940831,0.528878566,0.041719343,-1.024556792,-2.44313534,1.105820106,0.078848561,0.057592628,-0.949278429,1.051948052,0.489112228,0.593548387,-0.353573031,0.214285714,0.069224354,-0.33984375,0,-4.24E-16,4.321308761,0.166666667,-0.812287841,0.140401146,0,0,0.666666667,0,0,0.333333333,-0.181818182,-0.2,0,0,0.131578947,-0.283185841,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,68.23
64,-0.928680628,-0.082104072,-0.793062658,1.594427245,2.040638474,-1.04168364,0.036662453,0.261157493,-0.27843233,0.095238095,0.075093867,0.353234786,1.30789079,-0.012987013,-0.67001675,-0.116129032,-1.314925959,-0.761904762,0.009174312,1.1875,0,-4.24E-16,0.773769587,-0.433333333,-1.187712159,0.140401146,0.333333333,0,0.666666667,-0.25,-0.25,0.333333333,0.727272727,-0.2,0,0,1.447368421,4.955752212,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,68.67
65,-0.928680628,-0.082104072,-0.972716318,1.453250774,1.716264563,-1.070768125,0.051833123,0.975443208,-1,-0.169312169,0.025031289,0.858130159,1.222391956,-0.090909091,-0.489112228,-0.369892473,-1.281775858,-0.833333333,0.022518766,0.54296875,0,-4.24E-16,2.318665679,-0.4,-1.281568238,1,0,0,0.666666667,3.5,3.5,0.666666667,0.545454545,-0.2,0,0,1.184210526,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,69.3
66,-0.928680628,-0.082104072,-1.124730953,2.51372549,3.51229245,-1.53611989,0.006321113,-1.38169965,-0.27843233,-0.989417989,0.012515645,-0.28757919,2.368076332,-1.064935065,-0.58961474,-0.863655914,-1.381226161,-0.904761905,0.005838198,-0.3125,0,-4.24E-16,-1.801057233,-0.633333333,-1.234640199,0.283667622,0.666666667,0,0.666666667,-0.125,-0.125,0,0.727272727,-0.2,0,0,1.447368421,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,70
67,-0.118453157,-0.582123451,1.055779029,-0.339112487,-0.114072103,0.075160595,0.003792668,1.475443208,-1,0.708994709,0,1.395661355,-0.171239039,0.155844156,0.020100503,0,-1.314925959,-0.642857143,0.032527106,-0.13671875,0,-4.24E-16,-2.602114466,-0.266666667,-1.422352357,0.140401146,0,0.333333333,0.666666667,0.75,0.75,0,-0.454545455,0.1,0.333333333,0,-0.263157895,1.415929204,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.1
68,-0.120680639,-0.581836645,0.51188485,0.303611971,0.286900284,-0.512346008,0.056890013,0.189728922,1.16470301,-0.529100529,0.04505632,0.597043578,0.880396619,-0.012987013,-0.5360134,-0.279569892,-0.237547678,-0.619047619,0.032527106,0.71875,0,-4.24E-16,-1.629402112,-0.133333333,-0.671503722,0.140401146,0,0,0.333333333,0.125,0.125,0,-0.490909091,0,0.333333333,0,-0.368421053,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.2
69,-0.120691662,-0.581835353,0.509121155,0.303611971,0.286900284,-0.512346008,0.056890013,0.189728922,1.16470301,-0.529100529,0.04505632,0.597043578,0.880396619,-0.012987013,-0.5360134,-0.279569892,-0.237547678,-0.619047619,0.032527106,0.71875,0,-4.24E-16,-1.629402112,-0.133333333,-0.671503722,0.140401146,0,0.333333333,0.333333333,1,1,0,0.727272727,-0.2,0,0,1.447368421,2.477876106,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64.2
70,-0.120699401,-0.581834061,0.507186575,0.303611971,0.286900284,-0.512346008,0.056890013,0.189728922,1.16470301,-0.529100529,0.04505632,0.597043578,0.880396619,-0.012987013,-0.5360134,-0.279569892,-0.237547678,-0.619047619,0.032527106,0.71875,0,-4.24E-16,-1.629402112,-0.133333333,-0.671503722,0.140401146,0,0.333333333,0.333333333,2.25,2.25,0,0.909090909,7.8,0,0,-0.342105263,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64.2
71,-0.122863563,-0.581451652,0.020613793,-0.611971104,-0.504311531,0.889526183,0.026548673,-1.215032983,3.329406019,1.566137566,0.018773467,0.101746976,-1.402422249,-0.935064935,0.663316583,0.262365591,0.674080099,0.904761905,0.009174312,-0.203125,0,-4.24E-16,-1.400528616,0.366666667,-0.554183623,0.140401146,0,0.333333333,0.666666667,-0.125,-0.125,0.333333333,-0.509090909,0,0,0,-0.368421053,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.88
72,-0.122879276,-0.581447777,0.017332036,-0.611971104,-0.504311531,0.889526183,0.026548673,-1.215032983,3.329406019,1.566137566,0.018773467,0.101746976,-1.402422249,-0.935064935,0.663316583,0.262365591,0.674080099,0.904761905,0.009174312,-0.203125,0,-4.24E-16,-1.400528616,0.366666667,-0.554183623,0.140401146,0,0.333333333,0,-0.25,-0.25,0,-0.527272727,-0.1,0,0,-0.394736842,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.88
73,-0.122884904,-0.581446485,0.016122968,-0.611971104,-0.504311531,0.889526183,0.026548673,-1.215032983,3.329406019,1.566137566,0.018773467,0.101746976,-1.402422249,-0.935064935,0.663316583,0.262365591,0.674080099,0.904761905,0.009174312,-0.203125,0,-4.24E-16,-1.400528616,0.366666667,-0.554183623,0.140401146,0,0.333333333,0.333333333,-0.25,-0.25,0,-0.54,-0.17,0,0,-0.394736842,-0.283185841,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.88
74,-1.029445489,-0.251229261,0.001692622,-0.163673891,-0.113888634,-0.436726346,0.026548673,-1.238842507,2.607838349,-0.380952381,0.003754693,-0.046074103,0.093807346,0.675324675,-0.127303183,0.47311828,-0.552473637,-0.761904762,0.005838198,-0.55078125,0,-4.24E-16,0.144367476,-0.366666667,-1.516208437,0.140401146,0,0,0,0.375,0.375,0,0.454545455,3.8,0.333333333,0,0,0.707964602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61.6
75,-1.029413829,-0.251234429,-0.001760851,-0.163673891,-0.113888634,-0.436726346,0.026548673,-1.238842507,2.607838349,-0.380952381,0.003754693,-0.046074103,0.093807346,0.675324675,-0.127303183,0.47311828,-0.552473637,-0.761904762,0.005838198,-0.55078125,0,-4.24E-16,0.144367476,-0.366666667,-1.516208437,0.140401146,0,0,0.666666667,-0.25,-0.25,0,-0.536363636,-0.15,0.666666667,0,-0.394736842,-0.247787611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.6
76,-1.028191035,-0.251472142,-0.13786395,1.764912281,2.180533896,-1.920035096,0.029077118,0.61830035,-1,-0.788359788,0,1.754655404,1.872183094,-0.948051948,-0.871021776,-0.322580645,-1.397801212,-0.714285714,0.005838198,-0.1015625,0,-4.24E-16,-2.487677718,-0.633333333,-2.102808933,0.140401146,0,0.666666667,0.333333333,12.25,12.25,0,0.636363636,-0.2,0,0,1.315789474,0.353982301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,66.6
77,-1.027024292,-0.251753781,-0.265673809,-0.587203302,-0.469314742,1.157103448,0.026548673,-1.191223459,-1.72156767,0.264550265,0.107634543,-0.290650797,-1.701668168,1.818181818,2.659966499,1.479569892,-1.149175454,0.047619048,0.009174312,-0.75,0,-4.24E-16,0.144367476,1.466666667,1.369866005,0.140401146,0,0,0.666666667,-0.25,-0.25,0,-0.545454545,-0.2,0,0,-0.394736842,-0.318584071,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60.37
78,-1.026998026,-0.25176024,-0.268367298,-0.587203302,-0.469314742,1.157103448,0.026548673,-1.191223459,-1.72156767,0.264550265,0.107634543,-0.290650797,-1.701668168,1.818181818,2.659966499,1.479569892,-1.149175454,0.047619048,0.009174312,-0.75,0,-4.24E-16,0.144367476,1.466666667,1.369866005,0.140401146,0.333333333,0,0.666666667,0.375,0.375,0,-0.509090909,-0.1,0.333333333,0,-0.368421053,-0.247787611,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.37
79,-1.026964489,-0.2517667,-0.271785951,-0.587203302,-0.469314742,1.157103448,0.026548673,-1.191223459,-1.72156767,0.264550265,0.107634543,-0.290650797,-1.701668168,1.818181818,2.659966499,1.479569892,-1.149175454,0.047619048,0.009174312,-0.75,0,-4.24E-16,0.144367476,1.466666667,1.369866005,0.140401146,0,0.333333333,0.666666667,-0.25,-0.25,0,-0.545454545,-0.2,0,0,-0.394736842,-0.07079646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60.37
80,-1.026880061,-0.251786079,-0.280315287,0.475748194,0.372213558,0.034442316,0.034134008,0.475443208,-0.27843233,0.111111111,0.038798498,0.792858514,0.136556763,1.415584416,0.120603015,0.47311828,-1.314925959,-0.642857143,0.005838198,-0.078125,0,-4.24E-16,-0.256161141,0.066666667,-0.554183623,0.140401146,0,0.333333333,0.666666667,-0.25,-0.25,0,-0.545454545,-0.2,0,0,-0.394736842,-0.07079646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65
81,-1.0268613,-0.251789955,-0.282214526,0.475748194,0.372213558,0.034442316,0.034134008,0.475443208,-0.27843233,0.111111111,0.038798498,0.792858514,0.136556763,1.415584416,0.120603015,0.47311828,-1.314925959,-0.642857143,0.005838198,-0.078125,0,-4.24E-16,-0.256161141,0.066666667,-0.554183623,0.140401146,0.666666667,0.333333333,0.333333333,3.5,3.5,0,0.545454545,-0.2,0,0,1.184210526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65
82,-1.026840662,-0.251795122,-0.28428642,0.475748194,0.372213558,0.034442316,0.034134008,0.475443208,-0.27843233,0.111111111,0.038798498,0.792858514,0.136556763,1.415584416,0.120603015,0.47311828,-1.314925959,-0.642857143,0.005838198,-0.078125,0,-4.24E-16,-0.256161141,0.066666667,-0.554183623,0.140401146,0.666666667,0,0.333333333,-0.25,-0.25,0,-0.536363636,-0.15,0.333333333,0,-0.394736842,-0.353982301,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65
83,-1.026825183,-0.251798998,-0.285840339,0.475748194,0.372213558,0.034442316,0.034134008,0.475443208,-0.27843233,0.111111111,0.038798498,0.792858514,0.136556763,1.415584416,0.120603015,0.47311828,-1.314925959,-0.642857143,0.005838198,-0.078125,0,-4.24E-16,-0.256161141,0.066666667,-0.554183623,0.140401146,0.333333333,0.333333333,0,4.75,4.75,0,0.727272727,3.8,0,0,0.394736842,0.707964602,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65
84,-1.025914538,-0.252009581,-0.379595111,-0.102992776,-0.075084855,-1.530302993,0.003792668,-0.048366316,-1,-0.735449735,0.002503129,0.424265694,1.350640207,0.090909091,-0.649916248,-0.864516129,-1.381226161,0.357142857,0.005838198,0.92578125,0,-4.24E-16,-2.144367476,-0.566666667,-1.821240695,0.140401146,0,0,0,3.5,3.5,0,0.363636364,2.8,0.333333333,0,0.131578947,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,61.2
85,-1.025802671,-0.252036711,-0.39116329,-0.355624355,-0.315521512,-0.582148772,0.011378003,0.808776541,-2.44313534,-0.164021164,0.015018773,1.315031676,0.5298514,0.428571429,-0.274706868,-0.107526882,-1.381226161,0.857142857,0.015846539,0.78515625,0,-4.24E-16,-2.65933284,-0.433333333,-1.469280397,0.140401146,0,0,0,3.5,3.5,0,0.363636364,2.8,0.333333333,0,0.131578947,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62.95
86,-1.025778281,-0.252043171,-0.393649563,-0.355624355,-0.315521512,-0.582148772,0.011378003,0.808776541,-2.44313534,-0.164021164,0.015018773,1.315031676,0.5298514,0.428571429,-0.274706868,-0.107526882,-1.381226161,0.857142857,0.015846539,0.78515625,0,-4.24E-16,-2.65933284,-0.433333333,-1.469280397,0.140401146,0,0.333333333,0.333333333,3.5,3.5,0,0.181818182,0.3,0,0,0.526315789,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62.95
87,-1.025756705,-0.252048338,-0.395859577,-0.355624355,-0.315521512,-0.582148772,0.011378003,0.808776541,-2.44313534,-0.164021164,0.015018773,1.315031676,0.5298514,0.428571429,-0.274706868,-0.107526882,-1.381226161,0.857142857,0.015846539,0.78515625,0,-4.24E-16,-2.65933284,-0.433333333,-1.469280397,0.140401146,0,0.333333333,0.666666667,0.375,0.375,0,-0.509090909,0,0,0,-0.394736842,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.95
88,-1.025747324,-0.252050922,-0.396826455,-0.355624355,-0.315521512,-0.582148772,0.011378003,0.808776541,-2.44313534,-0.164021164,0.015018773,1.315031676,0.5298514,0.428571429,-0.274706868,-0.107526882,-1.381226161,0.857142857,0.015846539,0.78515625,0,-4.24E-16,-2.65933284,-0.433333333,-1.469280397,0.140401146,0,0.333333333,0.333333333,3.5,3.5,0,0.545454545,0.3,0,0,1.052631579,1.415929204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62.95
89,-1.024884989,-0.2522783,-0.481804267,0.037358101,0.003669388,-1.547753684,0.001264223,1.737347969,-2.44313534,-1.079365079,0.026282854,1.00211173,1.872183094,-0.506493506,-0.817420436,0.860215054,-1.414376262,-0.80952381,0.009174312,0.3203125,0,-4.24E-16,-2.487677718,-0.633333333,-1.633528536,0.140401146,0,0,0,6,6,0,1,8.3,0,0,-0.184210526,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,63.96
